176.000000,-121.166639,58.935569
177.000000,-119.769655,63.632829
178.000000,-120.113511,57.637205
179.000000,-119.049694,62.177581
180.000000,-116.461790,61.216807
181.000000,-116.551287,61.557585
182.000000,-117.195029,61.294187
183.000000,-117.495300,62.706573
184.000000,-124.455261,64.034438
185.000000,-173.636334,94.192655
186.000000,-75.045591,37.603448
187.000000,-90.660590,49.289171
188.000000,-95.086073,49.688677
189.000000,-96.498327,51.439398
190.000000,-97.407714,51.240694
191.000000,-96.844589,50.333314
192.000000,-99.223661,50.804610
193.000000,-94.300139,54.058740
194.000000,-98.573312,50.710278
195.000000,-94.962592,52.538958
196.000000,-90.648524,52.264459
197.000000,-93.479719,48.182358
198.000000,-95.157164,54.590665
199.000000,-94.382540,52.014709
200.000000,-94.748943,57.591651
201.000000,-95.074685,47.435927
202.000000,-91.149610,49.078842
203.000000,-89.887771,53.939309
204.000000,-90.221063,52.981956
205.000000,-85.619819,48.940530
206.000000,-87.549983,50.532439
207.000000,-83.146867,47.722749
208.000000,-86.162461,49.221491
209.000000,-88.553246,47.169917
210.000000,-84.276335,47.400374
211.000000,-78.929146,52.394322
212.000000,-87.705221,49.978042
213.000000,-84.071363,50.616566
214.000000,-87.731601,50.454419
215.000000,-80.664406,51.494393
216.000000,-80.226484,45.745128
217.000000,-80.751255,46.027085
218.000000,-79.048131,50.689379
219.000000,-80.382318,44.804929
220.000000,-78.985338,49.001113
221.000000,-76.446103,47.634858
222.000000,-76.055453,47.582851
223.000000,-75.846527,46.563844
224.000000,-73.829523,46.180229
225.000000,-74.523576,43.218701
226.000000,-73.007345,40.304357
227.000000,-73.969658,47.380884
228.000000,-71.065627,47.087253
229.000000,-71.337396,44.687839
230.000000,-70.900533,45.152436
231.000000,-71.086556,44.376218
232.000000,-70.280336,42.941184
233.000000,-72.593782,43.372617
234.000000,-67.280401,45.967621
235.000000,-72.033937,43.210906
236.000000,-68.578824,44.569948
237.000000,-64.285181,43.895024
238.000000,-67.595221,40.051767
239.000000,-68.759584,46.657004
240.000000,-68.647508,44.241393
241.000000,-68.618679,50.279679
242.000000,-70.694826,40.531560
243.000000,-67.051477,41.421437
244.000000,-65.409069,46.278738
245.000000,-66.182351,45.847645
246.000000,-62.357730,41.437650
247.000000,-64.299278,43.383375
248.000000,-60.459537,40.172104
249.000000,-63.375901,42.131412
